platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
rigetti,13,8.874081012549683,48.0,0.8,0.29450092801596334,0.3040736960021086,-3.2505052023558885
rigetti,14,25.49394383074815,48.0,0.8,0.3107066276000778,0.3215053104403434,-3.4755238160432906
rigetti,15,17.01343030276913,48.0,0.8,0.32398336250815235,0.33716956244368845,-4.070023791794031
rigetti,16,19.730931390667813,48.0,0.8,0.31115495233392704,0.31484104215565123,-1.184647647120954
rigetti,17,23.810896740853895,48.0,0.8,0.2991715766131389,0.3095072575813768,-3.454767022070095
rigetti,18,12.301466774880263,48.0,0.8,0.300632145957218,0.31172157354831337,-3.688703200978874
rigetti,19,15.512768494474534,48.0,0.8,0.31215311168571314,0.3178309476369003,-1.818926590391896
rigetti,20,42.11168487393852,48.0,0.8,0.32845604855838423,0.335247978702901,-2.067835308354658
rigetti,21,40.61208466948238,48.0,0.8,0.3081875181908178,0.3295274456017439,-6.924332152126047
rigetti,22,2.3100850838436813,48.0,0.8,0.32472847681995665,0.33124088366680965,-2.005492992369671
rigetti,23,28.58844060754185,48.0,0.8,0.32402449586595,0.33451120781657245,-3.236394804842421
rigetti,24,14.562066282163697,48.0,0.8,0.3431316047051271,0.3460630597446649,-0.8543238219216089
rigetti,25,9.333602752025648,48.0,0.8,0.33698008862874945,0.3517327628630348,-4.377906805804879
rigetti,26,32.9228441551958,48.0,0.8,0.32315344784569117,0.323262920925915,-0.0338765007626125
rigetti,27,29.31728555986322,48.0,0.8,0.33196314413349176,0.3571983780168931,-7.601817951589686
rigetti,28,16.81212121072375,48.0,0.8,0.34239299466010453,0.3433114081960116,-0.2682337402430684
rigetti,29,15.207963417155495,48.0,0.8,0.31286608424741946,0.3208043391854332,-2.537269246396186
rigetti,30,39.93101753458415,48.0,0.8,0.35849449983223775,0.3671928165249294,-2.4263459263007268
rigetti,31,25.678205634772183,48.0,0.8,0.3484302303042685,0.3601879030785857,-3.374469765166406
rigetti,32,24.571103158014242,48.0,0.8,0.33770418199586244,0.34336020127693956,-1.6748443112695643
